x,y,label,class_name
-20.090542,55.102608,3,Normal
22.246426,-24.798248,0,1 Very Mild
-49.62231,48.135254,3,Normal
53.275444,8.760962,0,1 Very Mild
-31.943628,-36.373096,3,Normal
-16.429676,-2.278997,3,Normal
-32.886692,39.15937,3,Normal
-65.91264,-22.625402,3,Normal
-32.50267,27.713303,3,Normal
-44.751247,-28.99328,3,Normal
-35.50871,25.949896,3,Normal
9.267704,-24.015821,1,2 Mild
10.677409,-59.595688,3,Normal
-79.93832,5.118104,3,Normal
43.662395,3.8316412,1,2 Mild
41.00373,-39.05547,0,1 Very Mild
-3.2546031,10.593249,2,3 Moderate
7.690464,-18.088194,3,Normal
-36.18786,4.819342,3,Normal
14.531839,44.042313,3,Normal
-51.90366,31.497156,3,Normal
-51.845673,49.96479,3,Normal
-73.94105,1.8564101,3,Normal
56.15363,38.62732,1,2 Mild
5.0001674,-48.793453,3,Normal
30.643547,41.314568,0,1 Very Mild
-38.887047,30.547894,3,Normal
-54.027798,-33.34086,3,Normal
16.482555,-36.397408,0,1 Very Mild
23.553034,1.325588,3,Normal
63.55043,29.849388,0,1 Very Mild
-53.9101,-5.0846357,3,Normal
-49.2326,-40.74227,3,Normal
32.865658,11.258349,0,1 Very Mild
32.2126,-42.55846,3,Normal
38.13595,41.928947,0,1 Very Mild
54.352776,40.584843,3,Normal
-64.30128,30.447958,3,Normal
12.647946,-51.73591,0,1 Very Mild
-53.47537,22.904402,3,Normal
-32.599537,52.430344,3,Normal
-40.66481,-28.071037,3,Normal
-29.246386,-38.43045,3,Normal
2.523755,-61.749344,0,1 Very Mild
28.569153,40.36814,0,1 Very Mild
39.34374,13.231056,3,Normal
16.311966,-42.76407,1,2 Mild
-72.993416,2.9933765,3,Normal
34.737225,15.446954,0,1 Very Mild
-59.305397,-25.612675,3,Normal
4.7990465,-64.03949,3,Normal
-3.1389825,-48.583908,0,1 Very Mild
-18.678444,49.314003,3,Normal
16.734818,15.236598,0,1 Very Mild
37.286816,-28.742483,3,Normal
-45.4516,-31.76461,3,Normal
28.850225,17.79626,3,Normal
0.39933768,7.4595656,2,3 Moderate
11.081952,-37.882477,3,Normal
1.3962606,5.420729,2,3 Moderate
-80.38097,2.083822,3,Normal
-25.37439,34.85146,3,Normal
-4.185,-53.318317,0,1 Very Mild
-56.650246,-32.579067,3,Normal
27.302362,46.826687,0,1 Very Mild
12.378391,-19.383146,3,Normal
-0.18167965,-63.405155,0,1 Very Mild
38.155357,-12.096628,0,1 Very Mild
-33.16842,35.11994,3,Normal
40.716534,31.093073,0,1 Very Mild
29.960323,-11.571295,0,1 Very Mild
15.198369,17.806967,0,1 Very Mild
-30.186697,25.392435,3,Normal
-46.77313,48.228924,3,Normal
-37.676327,44.25097,3,Normal
18.819843,-23.209976,0,1 Very Mild
7.9455013,-29.770071,3,Normal
-69.00087,22.721165,3,Normal
10.855211,-52.981327,0,1 Very Mild
18.583935,-48.0683,3,Normal
11.765847,-66.35468,3,Normal
-43.676685,-2.1314378,3,Normal
-27.994806,32.96483,3,Normal
-36.51977,44.398865,3,Normal
-21.631184,-10.106108,3,Normal
-32.83685,25.399311,3,Normal
44.98924,19.526354,0,1 Very Mild
-34.19047,49.160107,3,Normal
54.334,30.730904,3,Normal
24.216127,-10.298365,1,2 Mild
22.363289,42.32581,0,1 Very Mild
-22.660992,0.1908965,3,Normal
-31.24858,50.25697,3,Normal
2.0306253,-71.83284,3,Normal
35.15322,-16.988781,3,Normal
-46.31146,-25.127525,3,Normal
-63.67939,23.612652,3,Normal
-68.56799,22.242146,3,Normal
-41.5018,-29.274462,3,Normal
-38.696117,-5.8481946,3,Normal
25.04376,-30.77628,0,1 Very Mild
-23.42692,21.627684,3,Normal
-79.72249,1.4108753,3,Normal
-20.659458,58.04804,3,Normal
-13.579289,51.53059,3,Normal
-0.9331049,-43.6148,1,2 Mild
12.44741,-19.436136,3,Normal
-38.54684,-13.303394,3,Normal
-41.437267,-11.394985,3,Normal
-4.8490186,-25.912312,0,1 Very Mild
17.960323,-17.15157,3,Normal
37.0639,24.103678,0,1 Very Mild
25.414843,-27.1869,0,1 Very Mild
-4.756047,-43.541027,0,1 Very Mild
-74.63305,1.5581868,3,Normal
55.358646,29.44015,0,1 Very Mild
-22.394627,27.983929,3,Normal
44.76365,28.031952,1,2 Mild
-3.564214,3.1436706,2,3 Moderate
-2.7438211,-41.207478,2,3 Moderate
2.0853648,-37.723774,1,2 Mild
26.099218,-38.900555,3,Normal
35.950554,-14.549493,3,Normal
48.47964,46.935127,0,1 Very Mild
-70.690834,6.301172,3,Normal
43.512188,23.454079,3,Normal
50.476894,14.07122,1,2 Mild
25.40129,31.453186,3,Normal
-19.020355,-34.3968,3,Normal
33.667706,-51.51121,0,1 Very Mild
50.660694,29.27473,0,1 Very Mild
1.1267401,-43.375507,0,1 Very Mild
13.78488,-40.056244,3,Normal
9.416399,-61.14044,3,Normal
24.339163,10.263309,3,Normal
22.274487,24.567757,3,Normal
-62.47315,-25.29922,3,Normal
20.59024,-18.49817,3,Normal
-50.94423,31.837729,3,Normal
-79.76276,-5.191383,3,Normal
37.09729,-46.29258,3,Normal
46.31795,-39.239174,3,Normal
2.029324,-39.50575,1,2 Mild
-55.39024,-31.617332,3,Normal
-47.617153,-31.53572,3,Normal
-17.89901,-6.985177,3,Normal
7.414606,-65.09332,3,Normal
31.954659,5.3699074,3,Normal
-16.345804,57.568638,3,Normal
-70.29757,27.31115,3,Normal
-22.54081,56.90043,3,Normal
-24.566936,-34.099964,3,Normal
-35.73816,42.356808,3,Normal
